1	0.67	0.50	0.85	0.77	0.20	0.81	40.27	0.13	2809.00	707.00	0.25	2811.00
2	0.67	0.50	0.85	0.78	0.22	0.81	40.40	0.13	2816.00	696.00	0.25	2818.00
3	0.68	0.50	0.85	0.78	0.23	0.81	40.53	0.13	2829.00	693.00	0.24	2831.00
4	0.69	0.50	0.85	0.78	0.22	0.81	40.33	0.13	2828.00	699.00	0.25	2830.00
5	0.68	0.50	0.85	0.77	0.23	0.82	40.40	0.12	2825.00	694.00	0.25	2827.00
6	0.68	0.50	0.85	0.77	0.22	0.81	40.13	0.13	2833.00	715.00	0.25	2835.00
7	0.67	0.50	0.85	0.78	0.22	0.81	40.53	0.13	2817.00	695.00	0.25	2819.00
8	0.68	0.50	0.85	0.77	0.22	0.80	40.20	0.13	2822.00	716.00	0.25	2824.00
9	0.68	0.50	0.85	0.78	0.22	0.81	40.27	0.13	2816.00	700.00	0.25	2818.00
10	0.68	0.50	0.85	0.78	0.23	0.81	40.33	0.13	2837.00	694.00	0.24	2839.00
11	0.67	0.50	0.85	0.77	0.21	0.80	40.87	0.13	2830.00	718.00	0.25	2832.00
12	0.68	0.50	0.85	0.77	0.23	0.81	40.07	0.13	2828.00	711.00	0.25	2830.00
13	0.68	0.50	0.85	0.78	0.20	0.81	40.67	0.13	2818.00	712.00	0.25	2820.00
14	0.68	0.50	0.85	0.78	0.23	0.81	40.40	0.13	2821.00	716.00	0.25	2823.00
15	0.68	0.50	0.85	0.78	0.23	0.82	40.73	0.13	2804.00	699.00	0.25	2806.00
16	0.68	0.50	0.85	0.79	0.23	0.81	40.60	0.13	2828.00	707.00	0.25	2830.00
17	0.68	0.50	0.85	0.77	0.21	0.81	40.47	0.13	2804.00	706.00	0.25	2806.00
18	0.68	0.50	0.85	0.78	0.21	0.81	40.47	0.13	2826.00	697.00	0.25	2828.00
19	0.68	0.50	0.85	0.78	0.24	0.81	40.07	0.13	2799.00	690.00	0.25	2801.00
20	0.68	0.50	0.85	0.78	0.22	0.81	40.27	0.13	2815.00	694.00	0.25	2817.00
21	0.68	0.50	0.85	0.77	0.22	0.81	40.53	0.13	2824.00	710.00	0.25	2826.00
22	0.67	0.50	0.85	0.77	0.23	0.81	40.60	0.13	2824.00	707.00	0.25	2826.00
23	0.67	0.50	0.85	0.77	0.20	0.80	40.13	0.13	2825.00	716.00	0.25	2827.00
24	0.67	0.50	0.85	0.77	0.21	0.81	40.53	0.13	2819.00	708.00	0.25	2821.00
25	0.68	0.50	0.84	0.79	0.22	0.81	40.33	0.13	2835.00	703.00	0.25	2837.00
26	0.68	0.50	0.85	0.79	0.22	0.81	40.33	0.13	2818.00	696.00	0.25	2820.00
27	0.69	0.50	0.85	0.78	0.24	0.81	40.00	0.13	2819.00	691.00	0.25	2821.00
28	0.67	0.50	0.85	0.78	0.21	0.81	40.87	0.13	2825.00	703.00	0.25	2827.00
29	0.69	0.50	0.85	0.78	0.23	0.82	40.13	0.12	2823.00	694.00	0.25	2825.00
30	0.68	0.50	0.85	0.78	0.22	0.81	40.20	0.13	2822.00	698.00	0.25	2824.00
31	0.67	0.50	0.85	0.78	0.21	0.80	40.40	0.14	2838.00	721.00	0.25	2840.00
32	0.68	0.50	0.85	0.78	0.23	0.81	40.47	0.13	2828.00	713.00	0.25	2830.00
33	0.67	0.50	0.85	0.78	0.23	0.81	40.40	0.13	2821.00	712.00	0.25	2823.00
34	0.67	0.50	0.85	0.79	0.23	0.81	40.47	0.13	2830.00	703.00	0.25	2832.00
35	0.67	0.50	0.85	0.77	0.21	0.80	40.40	0.13	2814.00	707.00	0.25	2816.00
36	0.68	0.50	0.85	0.78	0.21	0.81	40.47	0.13	2816.00	707.00	0.25	2818.00
37	0.68	0.50	0.85	0.78	0.21	0.81	40.20	0.13	2815.00	697.00	0.25	2817.00
38	0.69	0.50	0.85	0.78	0.22	0.82	40.20	0.12	2838.00	692.00	0.24	2840.00
39	0.68	0.50	0.85	0.79	0.23	0.82	40.20	0.13	2833.00	675.00	0.24	2835.00
40	0.69	0.50	0.85	0.76	0.23	0.81	40.27	0.13	2837.00	699.00	0.25	2839.00
41	0.68	0.50	0.85	0.78	0.22	0.81	40.07	0.13	2817.00	700.00	0.25	2819.00
42	0.68	0.50	0.85	0.78	0.23	0.81	40.33	0.13	2812.00	710.00	0.25	2814.00
43	0.67	0.50	0.85	0.78	0.22	0.81	40.47	0.13	2819.00	701.00	0.25	2821.00
44	0.67	0.50	0.85	0.78	0.21	0.81	40.53	0.12	2828.00	689.00	0.24	2830.00
45	0.67	0.50	0.85	0.77	0.22	0.81	40.60	0.13	2824.00	708.00	0.25	2826.00
46	0.68	0.50	0.85	0.78	0.23	0.81	40.33	0.13	2817.00	696.00	0.25	2819.00
47	0.67	0.50	0.85	0.76	0.20	0.80	40.60	0.14	2830.00	725.00	0.26	2832.00
48	0.68	0.50	0.85	0.78	0.23	0.82	40.47	0.13	2813.00	701.00	0.25	2815.00
49	0.68	0.50	0.85	0.78	0.23	0.81	40.80	0.12	2832.00	691.00	0.24	2834.00
50	0.67	0.50	0.85	0.78	0.21	0.80	40.33	0.14	2823.00	721.00	0.26	2825.00
51	0.67	0.50	0.85	0.78	0.21	0.81	40.27	0.13	2816.00	698.00	0.25	2818.00
52	0.68	0.50	0.85	0.78	0.22	0.81	40.00	0.13	2821.00	689.00	0.24	2823.00
53	0.67	0.50	0.85	0.78	0.23	0.81	40.33	0.13	2818.00	706.00	0.25	2820.00
54	0.68	0.50	0.85	0.77	0.22	0.81	40.20	0.13	2821.00	713.00	0.25	2823.00
55	0.68	0.50	0.85	0.79	0.23	0.81	40.20	0.13	2823.00	706.00	0.25	2825.00
56	0.68	0.50	0.85	0.77	0.22	0.81	40.27	0.13	2823.00	696.00	0.25	2825.00
57	0.67	0.50	0.85	0.77	0.22	0.81	40.07	0.13	2823.00	704.00	0.25	2825.00
58	0.67	0.50	0.85	0.78	0.22	0.81	40.53	0.13	2790.00	665.00	0.24	2792.00
59	0.67	0.50	0.85	0.76	0.23	0.80	40.47	0.14	2834.00	721.00	0.25	2836.00
60	0.68	0.50	0.85	0.78	0.23	0.82	40.47	0.12	2822.00	683.00	0.24	2824.00
61	0.67	0.50	0.85	0.78	0.24	0.81	40.60	0.13	2819.00	686.00	0.24	2821.00
62	0.67	0.50	0.85	0.78	0.21	0.81	40.33	0.12	2821.00	690.00	0.24	2823.00
63	0.67	0.50	0.85	0.78	0.21	0.81	40.20	0.12	2817.00	689.00	0.24	2819.00
64	0.68	0.50	0.85	0.78	0.22	0.81	40.00	0.13	2813.00	686.00	0.24	2815.00
65	0.68	0.50	0.85	0.78	0.22	0.82	40.33	0.12	2824.00	692.00	0.25	2826.00
66	0.67	0.50	0.85	0.77	0.22	0.80	40.27	0.14	2809.00	712.00	0.25	2811.00
67	0.68	0.50	0.85	0.78	0.23	0.81	40.27	0.13	2839.00	692.00	0.24	2841.00
68	0.68	0.50	0.85	0.78	0.21	0.81	40.13	0.13	2811.00	690.00	0.25	2813.00
69	0.68	0.50	0.85	0.77	0.21	0.81	40.47	0.12	2825.00	685.00	0.24	2827.00
70	0.67	0.50	0.85	0.77	0.23	0.81	40.40	0.13	2829.00	707.00	0.25	2831.00
71	0.67	0.50	0.85	0.77	0.22	0.81	40.47	0.13	2820.00	707.00	0.25	2822.00
72	0.69	0.50	0.85	0.78	0.21	0.82	40.27	0.12	2831.00	685.00	0.24	2833.00
73	0.67	0.50	0.85	0.77	0.22	0.80	40.67	0.14	2818.00	718.00	0.25	2820.00
74	0.68	0.50	0.85	0.77	0.23	0.81	40.07	0.12	2831.00	694.00	0.25	2833.00
75	0.68	0.50	0.85	0.77	0.23	0.81	40.53	0.13	2825.00	699.00	0.25	2827.00
76	0.68	0.50	0.85	0.78	0.23	0.81	40.87	0.13	2809.00	698.00	0.25	2811.00
77	0.68	0.50	0.85	0.77	0.23	0.81	40.13	0.13	2831.00	704.00	0.25	2833.00
78	0.67	0.50	0.85	0.78	0.23	0.81	40.27	0.13	2829.00	686.00	0.24	2831.00
79	0.67	0.50	0.85	0.78	0.24	0.81	40.33	0.13	2830.00	699.00	0.25	2832.00
80	0.67	0.50	0.85	0.77	0.20	0.81	40.40	0.13	2830.00	712.00	0.25	2832.00
81	0.68	0.50	0.85	0.79	0.23	0.81	40.60	0.13	2827.00	709.00	0.25	2829.00
82	0.68	0.50	0.85	0.76	0.22	0.80	40.60	0.14	2820.00	725.00	0.26	2822.00
83	0.67	0.50	0.85	0.78	0.23	0.82	40.20	0.13	2811.00	699.00	0.25	2814.00
84	0.67	0.50	0.85	0.77	0.22	0.81	40.47	0.13	2826.00	718.00	0.25	2828.00
85	0.68	0.50	0.85	0.77	0.22	0.81	40.27	0.13	2806.00	707.00	0.25	2808.00
86	0.68	0.50	0.85	0.77	0.23	0.80	40.27	0.14	2824.00	716.00	0.25	2826.00
87	0.68	0.50	0.85	0.77	0.22	0.81	40.27	0.13	2821.00	710.00	0.25	2823.00
88	0.68	0.50	0.85	0.77	0.23	0.81	40.87	0.13	2816.00	710.00	0.25	2818.00
89	0.67	0.50	0.85	0.78	0.23	0.81	40.40	0.13	2824.00	705.00	0.25	2826.00
90	0.68	0.50	0.85	0.78	0.22	0.81	40.07	0.13	2835.00	698.00	0.25	2837.00
91	0.68	0.50	0.85	0.78	0.23	0.81	40.20	0.13	2819.00	688.00	0.24	2821.00
92	0.68	0.50	0.85	0.78	0.20	0.81	40.33	0.12	2803.00	702.00	0.25	2805.00
93	0.69	0.50	0.85	0.79	0.23	0.81	40.07	0.13	2830.00	704.00	0.25	2832.00
94	0.68	0.50	0.85	0.78	0.22	0.82	40.00	0.13	2823.00	689.00	0.24	2825.00
95	0.68	0.50	0.85	0.78	0.20	0.81	40.47	0.13	2815.00	688.00	0.24	2817.00
96	0.68	0.50	0.85	0.78	0.23	0.82	40.33	0.12	2820.00	686.00	0.24	2822.00
97	0.68	0.50	0.85	0.78	0.21	0.81	40.07	0.13	2833.00	698.00	0.25	2835.00
98	0.68	0.50	0.85	0.78	0.23	0.81	40.27	0.13	2822.00	701.00	0.25	2824.00
99	0.68	0.50	0.85	0.79	0.23	0.81	40.47	0.13	2816.00	701.00	0.25	2818.00
100	0.68	0.50	0.85	0.78	0.23	0.82	39.87	0.12	2806.00	696.00	0.25	2808.00
101	0.67	0.50	0.85	0.77	0.21	0.81	40.27	0.12	2835.00	698.00	0.25	2837.00
102	0.69	0.50	0.84	0.78	0.21	0.81	40.47	0.13	2810.00	699.00	0.25	2812.00
103	0.68	0.50	0.85	0.77	0.21	0.81	40.40	0.13	2823.00	718.00	0.25	2825.00
104	0.68	0.50	0.85	0.77	0.22	0.81	40.40	0.13	2819.00	694.00	0.25	2821.00
105	0.68	0.50	0.85	0.78	0.22	0.82	40.47	0.13	2828.00	683.00	0.24	2830.00
106	0.67	0.50	0.85	0.77	0.23	0.80	40.47	0.13	2810.00	712.00	0.25	2812.00
