accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
1	0.4995	0.6774	0.5057	0.7919	0.0364	0.7140	37.2105	0.2649	1291.0000	401.0000	0.3106	1294.0000
2	0.4901	0.6629	0.5037	0.8031	0.0293	0.7082	37.1053	0.2661	1152.0000	346.0000	0.3003	1156.0000
3	0.4964	0.6578	0.5027	0.8004	0.0284	0.7070	36.7368	0.2644	1106.0000	317.0000	0.2866	1111.0000
4	0.4846	0.6541	0.5064	0.8043	0.0258	0.7048	36.8947	0.2581	1028.0000	310.0000	0.3016	1031.0000
5	0.4790	0.6516	0.5061	0.7964	0.0262	0.6913	36.8947	0.2854	1038.0000	322.0000	0.3102	1043.0000
6	0.4902	0.6385	0.5025	0.8081	0.0253	0.7047	36.8947	0.2570	1009.0000	290.0000	0.2874	1014.0000
7	0.4814	0.6455	0.5066	0.8024	0.0254	0.6961	36.6316	0.2747	984.0000	301.0000	0.3059	990.0000
8	0.4932	0.6453	0.5005	0.8020	0.0247	0.7178	36.6316	0.2621	1025.0000	290.0000	0.2829	1029.0000
9	0.5057	0.6488	0.5102	0.8041	0.0249	0.7050	36.6842	0.2694	987.0000	292.0000	0.2958	991.0000
10	0.4777	0.6441	0.5072	0.8117	0.0263	0.6939	36.6316	0.2799	944.0000	287.0000	0.3040	947.0000
11	0.4938	0.6444	0.5067	0.8164	0.0247	0.7027	36.6842	0.2616	993.0000	300.0000	0.3021	997.0000
12	0.4826	0.6453	0.5084	0.8015	0.0245	0.6987	36.5789	0.2708	986.0000	298.0000	0.3022	988.0000
13	0.5034	0.6434	0.5070	0.8032	0.0244	0.6977	36.6316	0.2638	996.0000	293.0000	0.2942	1002.0000
14	0.5002	0.6483	0.5041	0.7997	0.0254	0.6956	36.6316	0.2692	971.0000	305.0000	0.3141	976.0000
15	0.4701	0.6397	0.5021	0.8172	0.0254	0.6940	36.4211	0.2850	930.0000	291.0000	0.3129	934.0000
16	0.4790	0.6404	0.5046	0.8061	0.0242	0.7004	36.8421	0.2673	980.0000	292.0000	0.2980	989.0000
17	0.4838	0.6467	0.5050	0.8124	0.0258	0.6873	36.5789	0.2784	975.0000	300.0000	0.3077	982.0000
18	0.4793	0.6446	0.5039	0.7999	0.0257	0.6965	36.4737	0.2842	981.0000	303.0000	0.3089	984.0000
19	0.4924	0.6464	0.5015	0.7927	0.0252	0.6968	36.6842	0.2643	981.0000	300.0000	0.3058	986.0000
20	0.4899	0.6504	0.5060	0.8154	0.0260	0.6966	36.7368	0.2752	979.0000	303.0000	0.3095	984.0000
21	0.4859	0.6450	0.5045	0.8077	0.0256	0.7080	36.6316	0.2647	992.0000	289.0000	0.2913	995.0000
22	0.5027	0.6420	0.5008	0.8001	0.0241	0.7041	36.5789	0.2594	950.0000	294.0000	0.3095	955.0000
23	0.4976	0.6467	0.5054	0.8073	0.0261	0.7159	36.7368	0.2651	964.0000	292.0000	0.3029	969.0000
24	0.4883	0.6399	0.5015	0.7981	0.0246	0.6977	36.5789	0.2613	974.0000	303.0000	0.3111	978.0000
25	0.4875	0.6495	0.5091	0.7998	0.0252	0.6956	36.6842	0.2835	977.0000	311.0000	0.3183	985.0000
26	0.4823	0.6471	0.5084	0.8156	0.0254	0.7116	36.4737	0.2618	1014.0000	294.0000	0.2899	1021.0000
27	0.4808	0.6425	0.5043	0.8010	0.0257	0.6932	36.8421	0.2795	993.0000	299.0000	0.3011	998.0000
28	0.4850	0.6474	0.5025	0.8094	0.0262	0.6854	36.7895	0.2930	949.0000	313.0000	0.3298	953.0000
29	0.4864	0.6488	0.5060	0.8138	0.0251	0.6946	36.9474	0.2716	942.0000	306.0000	0.3248	947.0000
30	0.4826	0.6471	0.5083	0.8021	0.0254	0.6850	36.6842	0.2901	953.0000	302.0000	0.3169	960.0000
31	0.4946	0.6416	0.5035	0.8041	0.0251	0.7015	36.6842	0.2512	998.0000	295.0000	0.2956	1003.0000
32	0.4805	0.6467	0.5111	0.8109	0.0260	0.6849	36.7895	0.2836	949.0000	295.0000	0.3109	955.0000
33	0.4998	0.6437	0.5010	0.8154	0.0253	0.7045	36.6842	0.2737	959.0000	285.0000	0.2972	964.0000
34	0.4711	0.6399	0.5023	0.8213	0.0247	0.7012	36.6842	0.2728	960.0000	286.0000	0.2979	962.0000
35	0.4852	0.6483	0.5069	0.7950	0.0246	0.7072	36.7895	0.2679	980.0000	291.0000	0.2969	984.0000
36	0.4821	0.6462	0.5049	0.8011	0.0250	0.6882	36.6316	0.2891	980.0000	311.0000	0.3173	985.0000
37	0.4968	0.6474	0.5073	0.8005	0.0254	0.7049	36.5263	0.2645	977.0000	301.0000	0.3081	981.0000
38	0.4750	0.6450	0.5041	0.8152	0.0249	0.6884	36.4737	0.2934	999.0000	305.0000	0.3053	1004.0000
39	0.4672	0.6523	0.5103	0.8148	0.0270	0.6903	36.7368	0.2856	996.0000	309.0000	0.3102	1000.0000
40	0.4851	0.6497	0.5090	0.8105	0.0265	0.6787	36.5789	0.3033	960.0000	315.0000	0.3281	964.0000
41	0.4822	0.6450	0.5024	0.8106	0.0249	0.6971	36.6842	0.2832	965.0000	300.0000	0.3109	970.0000
42	0.4984	0.6423	0.5027	0.8277	0.0251	0.6802	36.6842	0.2777	956.0000	296.0000	0.3096	959.0000
43	0.4887	0.6492	0.5080	0.8085	0.0258	0.6889	36.5263	0.2825	948.0000	303.0000	0.3196	952.0000
44	0.4604	0.6423	0.5002	0.8026	0.0254	0.6737	36.7368	0.3043	977.0000	308.0000	0.3153	982.0000
45	0.4945	0.6423	0.5113	0.8296	0.0261	0.6992	36.5263	0.2695	970.0000	289.0000	0.2979	974.0000
46	0.4918	0.6450	0.5043	0.8171	0.0253	0.7134	36.7368	0.2436	977.0000	278.0000	0.2845	980.0000
47	0.4856	0.6441	0.5062	0.7941	0.0243	0.6968	36.4737	0.2616	1002.0000	291.0000	0.2904	1005.0000
48	0.4883	0.6502	0.5034	0.8152	0.0266	0.7071	36.6316	0.2782	951.0000	290.0000	0.3049	953.0000
49	0.4921	0.6513	0.5030	0.8071	0.0262	0.6983	36.7895	0.2671	955.0000	301.0000	0.3152	957.0000
50	0.4890	0.6444	0.5051	0.8112	0.0259	0.7115	36.7368	0.2617	973.0000	285.0000	0.2929	976.0000
51	0.4874	0.6425	0.5008	0.8194	0.0251	0.6944	36.4737	0.2785	948.0000	290.0000	0.3059	953.0000
52	0.4867	0.6516	0.5079	0.8218	0.0265	0.6986	36.7895	0.2742	965.0000	308.0000	0.3192	970.0000
53	0.4989	0.6413	0.5050	0.8171	0.0249	0.7056	36.4737	0.2700	957.0000	290.0000	0.3030	962.0000
54	0.4751	0.6499	0.5060	0.8124	0.0259	0.6783	36.5263	0.2965	942.0000	304.0000	0.3227	948.0000
55	0.4813	0.6462	0.5069	0.8072	0.0250	0.6900	36.7368	0.2796	975.0000	310.0000	0.3179	979.0000
56	0.4826	0.6462	0.5040	0.8059	0.0246	0.6989	36.6316	0.2770	966.0000	296.0000	0.3064	970.0000
57	0.4945	0.6469	0.5051	0.8032	0.0255	0.6983	36.4737	0.2603	989.0000	304.0000	0.3074	993.0000
58	0.4908	0.6476	0.5066	0.8027	0.0253	0.6980	36.4211	0.2774	990.0000	306.0000	0.3091	995.0000
59	0.4853	0.6502	0.5078	0.7992	0.0251	0.7131	36.7368	0.2663	1001.0000	289.0000	0.2887	1009.0000
60	0.4780	0.6464	0.5011	0.8121	0.0253	0.6985	36.6316	0.2807	979.0000	298.0000	0.3044	985.0000
61	0.4956	0.6485	0.5053	0.8179	0.0251	0.7026	36.7368	0.2555	1009.0000	294.0000	0.2914	1014.0000
62	0.5003	0.6474	0.5038	0.8037	0.0255	0.6919	36.8421	0.2756	959.0000	301.0000	0.3139	965.0000
63	0.4929	0.6469	0.5065	0.7919	0.0254	0.6973	36.5789	0.2692	998.0000	295.0000	0.2956	1005.0000
64	0.4897	0.6444	0.5029	0.8159	0.0257	0.6924	36.4737	0.2816	976.0000	294.0000	0.3012	983.0000
65	0.4740	0.6464	0.5030	0.7978	0.0251	0.6893	36.6842	0.2818	983.0000	305.0000	0.3103	987.0000
66	0.4900	0.6460	0.5066	0.8016	0.0255	0.6996	36.5263	0.2709	996.0000	298.0000	0.2992	999.0000
67	0.4716	0.6427	0.5021	0.8069	0.0253	0.6914	36.6842	0.2844	988.0000	301.0000	0.3047	991.0000
68	0.4876	0.6430	0.5023	0.8113	0.0257	0.6901	36.4737	0.2801	951.0000	292.0000	0.3070	957.0000
69	0.4811	0.6381	0.5059	0.8070	0.0251	0.6849	36.8421	0.2847	940.0000	303.0000	0.3223	946.0000
70	0.4903	0.6497	0.5100	0.8222	0.0265	0.7050	36.7895	0.2624	985.0000	301.0000	0.3056	988.0000
71	0.5008	0.6444	0.5055	0.7995	0.0258	0.7114	36.5263	0.2648	1015.0000	295.0000	0.2906	1018.0000
72	0.4888	0.6467	0.5049	0.8114	0.0243	0.6960	36.9474	0.2608	1009.0000	302.0000	0.2993	1012.0000
73	0.5088	0.6423	0.5078	0.8198	0.0262	0.7167	36.7895	0.2594	983.0000	280.0000	0.2848	991.0000
74	0.4924	0.6453	0.5069	0.7995	0.0255	0.6939	36.4737	0.2674	968.0000	300.0000	0.3099	970.0000
75	0.4702	0.6471	0.5032	0.7948	0.0249	0.6700	36.5263	0.2960	984.0000	316.0000	0.3211	988.0000
76	0.4821	0.6409	0.5104	0.8150	0.0250	0.7071	36.7368	0.2600	980.0000	288.0000	0.2939	983.0000
77	0.4796	0.6448	0.5018	0.7994	0.0245	0.6829	36.3158	0.2811	997.0000	303.0000	0.3039	1002.0000
78	0.4685	0.6464	0.5044	0.7965	0.0251	0.6853	36.5789	0.2810	985.0000	310.0000	0.3147	987.0000
79	0.4821	0.6455	0.5045	0.8299	0.0262	0.6877	36.9474	0.2785	938.0000	294.0000	0.3134	941.0000
80	0.5013	0.6446	0.5069	0.8071	0.0253	0.6984	36.5263	0.2697	965.0000	297.0000	0.3078	968.0000
81	0.4849	0.6388	0.4989	0.8128	0.0238	0.7090	36.4737	0.2622	982.0000	282.0000	0.2872	986.0000
82	0.5033	0.6516	0.5074	0.8037	0.0255	0.7165	36.5789	0.2451	1003.0000	292.0000	0.2911	1007.0000
83	0.4915	0.6506	0.5097	0.8196	0.0261	0.6902	36.7368	0.2796	952.0000	299.0000	0.3141	955.0000
84	0.4890	0.6467	0.5036	0.8010	0.0246	0.6989	36.6842	0.2699	963.0000	298.0000	0.3094	967.0000
85	0.4805	0.6439	0.5052	0.8067	0.0254	0.6967	36.6842	0.2792	990.0000	298.0000	0.3010	996.0000
86	0.4898	0.6474	0.5062	0.8076	0.0259	0.7076	36.9474	0.2589	968.0000	294.0000	0.3037	974.0000
87	0.4988	0.6423	0.5072	0.8098	0.0254	0.7121	36.5263	0.2562	967.0000	283.0000	0.2927	972.0000
88	0.4928	0.6460	0.4996	0.7968	0.0261	0.7008	36.6316	0.2635	968.0000	294.0000	0.3037	972.0000
89	0.5118	0.6441	0.5062	0.8153	0.0256	0.7082	37.0000	0.2543	965.0000	284.0000	0.2943	970.0000
90	0.4873	0.6404	0.5029	0.8112	0.0241	0.6975	36.8421	0.2742	976.0000	292.0000	0.2992	980.0000
91	0.4892	0.6444	0.5046	0.8092	0.0250	0.7035	36.6316	0.2704	990.0000	295.0000	0.2980	995.0000
92	0.5007	0.6455	0.5041	0.7972	0.0251	0.6968	36.5263	0.2774	989.0000	300.0000	0.3033	995.0000
93	0.4903	0.6532	0.5128	0.8101	0.0261	0.6984	36.9474	0.2697	984.0000	302.0000	0.3069	986.0000
94	0.4724	0.6455	0.5031	0.7935	0.0254	0.6872	36.6316	0.2665	981.0000	302.0000	0.3078	986.0000
95	0.4895	0.6474	0.5077	0.8153	0.0259	0.7026	36.7895	0.2502	957.0000	292.0000	0.3051	961.0000
96	0.4587	0.6437	0.5090	0.8024	0.0241	0.6725	36.5263	0.2944	962.0000	315.0000	0.3274	967.0000
97	0.4915	0.6430	0.5014	0.8148	0.0259	0.6955	36.3684	0.2712	953.0000	295.0000	0.3095	956.0000
98	0.5151	0.6441	0.5052	0.8130	0.0247	0.7158	36.6316	0.2513	966.0000	291.0000	0.3012	972.0000
99	0.4892	0.6450	0.5069	0.7989	0.0254	0.6827	36.5263	0.2819	979.0000	309.0000	0.3156	983.0000
100	0.5056	0.6467	0.5079	0.8101	0.0247	0.7124	36.6316	0.2557	1006.0000	294.0000	0.2922	1008.0000
101	0.4775	0.6457	0.5091	0.8211	0.0258	0.6953	36.3684	0.2788	955.0000	298.0000	0.3120	960.0000
102	0.4939	0.6467	0.5019	0.8169	0.0257	0.6994	36.4737	0.2740	968.0000	294.0000	0.3037	973.0000
103	0.4726	0.6467	0.5027	0.8088	0.0250	0.6968	36.6842	0.2767	963.0000	289.0000	0.3001	967.0000
104	0.4893	0.6513	0.5103	0.8212	0.0268	0.7081	36.5263	0.2755	976.0000	299.0000	0.3064	979.0000
105	0.4766	0.6460	0.5055	0.8159	0.0254	0.6957	36.6842	0.2872	956.0000	294.0000	0.3075	959.0000
106	0.4813	0.6546	0.5109	0.8036	0.0269	0.6833	36.7895	0.2915	995.0000	315.0000	0.3166	998.0000
107	0.4916	0.6446	0.5007	0.8036	0.0244	0.6924	36.7368	0.2797	966.0000	299.0000	0.3095	969.0000
108	0.4951	0.6420	0.5034	0.8113	0.0255	0.7074	36.8947	0.2675	978.0000	293.0000	0.2996	984.0000
109	0.4648	0.6495	0.5055	0.8029	0.0255	0.6896	36.6316	0.2917	980.0000	303.0000	0.3092	984.0000
110	0.4860	0.6450	0.5039	0.8122	0.0253	0.7023	36.7895	0.2834	983.0000	291.0000	0.2960	987.0000
111	0.4715	0.6437	0.5077	0.8225	0.0244	0.6866	36.6316	0.2807	956.0000	300.0000	0.3138	960.0000
112	0.4726	0.6481	0.5066	0.8088	0.0257	0.6916	36.8421	0.2797	965.0000	298.0000	0.3088	969.0000
113	0.4954	0.6404	0.5052	0.8121	0.0242	0.7090	36.8421	0.2596	982.0000	287.0000	0.2923	985.0000
114	0.4671	0.6474	0.5082	0.8061	0.0244	0.7082	36.8421	0.2611	1015.0000	289.0000	0.2847	1022.0000
115	0.4922	0.6411	0.4972	0.8023	0.0243	0.7085	36.7368	0.2682	983.0000	289.0000	0.2940	988.0000
